"mz","Intensity"
732.0374,57
732.3641,62
761.3555,83.61
765.3602,113.5
766.3658,36.28
771.3959,33.04
773.3918,31.74
774.4238,120.4
779.371,323.6
779.3717,46.47
791.4448,215.7
801.3798,33.12
850.4445,74
854.4338,82.11
860.4263,34.76
861.4136,71.03
878.4371,671.6
902.4577,76.54
905.4532,25.46
920.4859,133
930.4528,27.54
935.4467,26
946.4672,26
963.4963,56.15
963.5253,24.04
964.4924,22.1
967.519,29.54
968.4352,26.77
974.4858,38.3
991.5102,279
997.5068,32.07
1003.5129,35.88
1004.5134,23.5
1007.4697,39.39
1017.52,42.72
1034.5366,118.3
1057.5089,38.67
1064.4998,27.83
1074.5103,130.1
1091.5511,308
1102.5275,30.54
1120.5608,64.89
1120.568,165.6
1144.5133,22.11
1160.5958,22
1177.592,92.04
1177.5972,27.04
1185.5569,74.11
1203.5714,122.5
1219.5803,43.89
1220.5901,176
1245.5941,21
1258.5986,22.54
1273.558,33.24
1291.6372,37
1299.5665,8.557
1310.63,10
1316.6597,10
1333.6671,31
1341.6566,8.538
1343.6383,10.03
1358.6609,16.54
1359.6272,5.594
1403.6334,8
1420.6619,61.81
1420.6823,40.54
1490.7946,8
1512.7179,4
1514.6976,6
1531.7001,8.037
1543.7793,4
1548.7426,6
1569.7745,4
1636.8477,4
1649.8644,4
1661.7708,4
1677.7584,31.18
1678.7192,8
1695.7854,42.58
1791.8723,31.04
1976.9708,24.81
2210.1104,321.1
110.0695,117
120.0808,41.28
129.1004,38.33
130.084,107
147.1116,199.3
169.1288,19
172.0838,28
178.1333,26.41
184.1062,28
187.1436,74.27
188.1074,22
193.1091,28.27
195.0849,24.02
199.1793,227.4
211.1185,41
212.1006,86
213.1042,11.9
215.1368,30
216.0989,34.02
217.1368,66.02
221.1064,22.28
222.0876,27.28
227.1737,141.3
229.1194,59
230.0764,97
234.1313,38
235.1194,45.32
239.1129,138
242.1856,33.71
245.1314,105.3
255.1079,38
256.0949,29.08
260.1951,263
262.119,24.28
268.0934,21.32
273.1199,46.02
274.1312,23.3
283.1675,21
284.1597,42.02
286.1129,26.02
291.2171,54.9
297.147,30
315.1568,59.27
319.2148,61.65
328.0768,43
328.2198,66.05
330.1698,42
331.1561,71
334.1797,57.66
341.1726,39.02
343.1593,183
345.1022,341.2
352.1926,72.32
358.2133,77
359.1702,71
360.1609,93.28
362.1802,63.04
369.1703,37.27
373.2821,300.9
380.1951,64.29
411.183,34
412.1904,45
413.1678,94
419.2758,41
428.2003,49.02
430.1934,82
433.1809,34.39
437.2851,173
438.198,35.55
441.162,93.93
445.2087,35.4
447.2694,123
450.2102,69.05
456.1876,46
457.1802,41
458.1872,365.3
465.2792,319
468.1793,48.27
469.2483,37.29
473.2234,155
474.2043,132.8
478.2051,33.29
483.2189,46
484.1855,56.02
495.2327,34
496.2015,73
504.3198,454
513.2279,91.27
517.2331,54.29
526.2537,74.02
530.2347,102.3
541.2458,55.32
543.2694,57.32
546.2696,95
553.2502,50
559.2448,58.31
565.2401,50.02
570.2543,66
571.269,74
572.2017,98.05
579.3024,74.29
582.3062,78.29
589.2284,243
591.2967,51
610.2524,72.55
617.4042,283
627.2541,122.9
639.3364,162
644.2754,129.1
654.3038,51.82
657.2951,73
667.2831,103.3
676.3754,170
683.3057,63
684.3134,70
685.2864,134.4
702.3127,295.3
710.2788,50
711.3232,138
724.3359,44.36
727.3112,147.3
728.3047,37.94
732.4297,236
745.3286,102
759.3346,51.29
768.3457,106
781.3375,45.27
785.3657,51.27
795.4484,107
798.3735,74
805.4395,47
812.4116,96.55
813.3911,34.82
815.4008,152.5
823.4454,373
824.8887,70.57
825.3891,80.19
829.4548,50.04
837.3616,55.02
840.4638,91
846.4716,710
865.3641,138
881.4291,81
882.3915,200
892.4626,74.34
899.4127,69
901.4495,47.45
905.3838,57.11
909.4774,87
920.4463,71.05
922.4036,56
933.4261,63.27
937.4872,426
939.4016,63.02
943.4993,58
944.4764,152
950.4524,57.83
955.9525,27.41
956.4487,45.63
958.4474,45.08
961.4968,3132
965.4249,52
966.4606,123.3
971.4804,49
972.4662,142
976.5049,108
978.4539,56
983.4271,72.02
994.5046,67.12
994.5114,607.3
1011.5234,56
1012.5052,107.8
1029.5173,53.05
1051.5088,67.22
1057.5596,73.66
1060.5327,43.33
1062.4969,56.32
1069.0391,73
1069.5355,63
1074.5815,77
1074.5828,1106
1078.505,74
1078.5078,58.25
1079.5,82.69
1084.5579,48.02
1091.5261,218
1096.5105,60.28
1100.5725,54.02
1108.5543,733.3
1108.5562,117.2
1130.563,45.36
1131.5526,24.65
1146.5701,81.61
1146.5829,30.02
1148.5786,102.3
1157.6179,75.02
1164.5759,101.3
1165.5751,127
1167.4863,48.29
1173.5599,167
1174.5623,80
1175.5914,101.7
1175.6309,446.4
1181.6064,60
1184.5151,63
1191.5879,512
1191.5906,530.4
1209.5946,488
1209.5975,493
1259.6537,155
1271.652,72.13
1272.6704,44.65
1289.6748,78.02
1304.6382,12.29
1304.6663,162
1305.6578,34.56
1307.6243,13.37
1312.667,15
1322.6888,87
1322.6945,93.34
1325.6025,8.274
1328.6823,82.02
1346.6924,83.07
1348.6223,10.27
1401.6376,56.46
1402.6693,17
1405.5646,17.07
1407.6975,13.58
1412.6246,11
1419.7025,106
1420.6819,37
1421.6949,12.39
1423.5809,20.34
1427.6737,10.02
1437.7166,81.31
1437.719,32
1440.6219,11.54
1442.7421,21.56
1460.7466,12
1519.653,7.556
1524.6669,5.368
1536.6724,12.55
1541.6901,7.269
1545.6902,5.368
1551.7589,11.56
1552.7999,7.509
1589.7899,8.386
1607.7594,5.269
1621.7858,7.305
1630.7533,8
1631.7577,8.941
1648.764,7
1649.7717,27.04
1655.7603,5.287
1666.7745,52.04
1666.7855,130
1697.7582,4.018
1704.8209,7
1719.7676,4.018
1732.8744,6
1746.8002,4.287
1762.8369,12.02
1765.8562,4
1767.8778,5
1779.8422,11.31
1779.8514,102.3
1800.8918,97.02
1892.8856,106.1
1909.8988,142.1
2039.005,119.3
2039.9912,66.43
2119.0488,57.02
2230.1123,51.3
2247.1326,227.8
2248.137,169
2265.1646,992
2282.2097,411
110.071,78.27
120.0792,34.27
129.1021,27.09
130.0852,45.07
147.1109,91
169.13,16
171.0801,17.81
185.1028,16.27
187.1408,45.02
199.179,100
201.1212,17.02
211.1167,39
212.1011,47.56
215.1371,27
216.0993,21.02
217.1355,43.02
222.0875,14
227.1768,73.34
229.1154,31
230.0764,45.09
234.1264,27.07
235.1213,19.27
238.1086,18.27
239.1133,72
245.1326,66
255.1049,18
260.1956,138
262.119,22.32
268.0946,18
273.1181,27.04
283.1504,14.05
284.1601,19
291.2187,26.9
310.0742,23.02
319.2131,29.54
328.0787,27
328.2236,24
331.1556,38.28
334.1773,32.16
341.1645,28
343.1611,103
345.1039,174
352.1954,30
353.1547,29.11
358.2158,46.49
359.1694,52
360.1606,44.28
362.1786,28.27
371.1668,26.28
373.2796,161.7
380.1871,35
381.1814,28.73
395.1564,27.29
413.1607,43
419.2778,23
423.1464,25.32
430.1939,37.71
437.2831,105.7
440.1883,23
441.1625,37.73
447.2652,50.02
451.1962,22.04
456.2085,43.02
458.1867,163
465.2813,170
468.1907,22.02
473.229,68
474.2023,57.05
476.1896,32.84
496.2012,43.02
504.3206,199
513.2202,38.3
526.2482,44.29
530.2317,51.32
543.2761,40.61
546.2717,46.29
554.2192,56
559.2477,38.32
565.2352,39.3
569.2692,34.47
570.2745,29.02
571.252,40
572.2048,62
579.3025,31.34
589.2256,112.3
609.2843,29
610.2537,41.54
614.2847,36.27
617.4006,142
627.2469,74.04
644.2834,78
657.2945,43.02
667.285,61
674.3174,29.81
676.3721,115
683.3046,34.86
684.3167,35.81
685.2865,74.02
695.2878,33.17
702.315,132.5
711.3221,87.81
728.3146,45.34
732.4332,118
745.3315,55.05
750.0533,51
750.3762,71.37
768.3497,58.27
795.4508,76.27
798.3651,50.28
812.4117,48.84
815.395,64.02
823.4423,183
833.8949,38.81
837.3511,32.02
840.4756,67.92
846.4729,350
865.3613,46.02
881.4227,46
882.3912,87.93
899.4225,33.29
901.4515,41.56
905.4096,29.11
909.4682,31.02
920.4611,36
921.4216,37.8
922.4224,19.79
928.4523,31.83
933.4223,31
937.49,249
937.5064,33.67
943.4987,31
944.4755,62.02
949.4142,31.64
956.4341,38.27
961.502,1448
965.4214,35.81
965.4355,27.18
972.4691,62.29
976.5049,54.27
977.4742,24.07
978.447,30.71
983.4536,48.02
994.5079,331.3
1011.5378,106.3
1029.5052,31
1050.532,47.9
1051.5168,23.54
1056.5792,30
1057.5547,26.99
1061.4866,28.06
1069.5283,46.02
1074.5825,562
1074.5829,50.61
1078.5162,40.27
1080.5641,28.93
1091.5275,106.3
1096.4987,31.34
1100.5101,17.31
1108.5498,357
1108.5623,47.07
1114.5695,28.34
1122.5714,18.47
1131.511,18.36
1139.6022,18.05
1147.5592,40.91
1148.5663,67.08
1158.61,18
1164.5859,63.45
1165.5812,88
1173.5629,87.07
1174.5621,28
1175.614,38.63
1175.639,209.3
1181.6064,41.11
1191.5868,302.3
1191.5929,241.1
1202.541,17.04
1209.5938,245.1
1209.6002,253
1260.6412,59.34
1272.6547,18
1277.6688,116.8
1289.6688,28.3
1296.6189,10.04
1304.6521,25.32
1304.6665,88.02
1305.6719,11.65
1308.6353,9.942
1312.6544,6.538
1321.6025,6
1322.6809,51.37
1322.6829,21
1323.6921,12.27
1324.6833,3.54
1325.6036,10.3
1328.6854,13
1329.6677,35.44
1339.6191,6.019
1346.6946,36.27
1404.6754,10.82
1406.5717,6.505
1408.6836,4.953
1419.709,47.43
1420.663,16.32
1423.621,6.538
1426.7103,11.54
1427.6885,3.248
1437.6969,47.12
1437.6996,23
1440.7563,7.018
1443.7317,5.368
1460.751,9.315
1498.7012,4
1503.6603,38.39
1506.7068,4.269
1523.735,5.556
1534.7104,5
1553.7355,6
1565.7405,4.906
1607.739,4.269
1610.7133,5.018
1631.6093,4
1637.7354,5.269
1638.7747,3.457
1648.7042,4
1649.738,14
1649.7682,64.89
1666.7611,29.56
1709.7622,2.269
1744.7551,6
1745.7865,4.135
1762.8104,3
1779.8904,53.3
1780.8674,3
1783.901,3
1892.8977,31.27
2005.9775,57.19
2023.9906,63.19
2038.9819,43.28
2119.0725,38.63
2221.126,36.58
2265.1685,463
2282.1846,315
110.0687,32
130.0856,31
147.1115,68
199.1795,66
212.1002,27
227.1759,30.42
239.1141,44
260.1974,40.05
261.1289,45
284.1561,35.03
310.204,28
312.1488,36.05
331.1721,27.05
345.1097,78.05
373.2827,34
374.2271,44.11
413.1743,26
425.2021,28.64
426.1993,25
428.1796,25.89
437.2663,57.81
441.1574,26.05
447.2679,36.9
456.322,30
457.2364,31.94
458.187,47.11
465.2771,120.1
466.2592,23.73
468.2029,25.96
471.2229,27.05
473.2201,54.97
484.2207,32.51
490.2155,27.1
492.2043,29.4
520.3143,95.04
526.2762,27.34
530.2301,28
563.2798,29
571.2287,29.86
574.2856,40.25
579.256,22.05
582.2672,47.73
588.2605,54.09
603.324,32.61
611.3044,34.07
627.2543,34.81
633.3967,123
637.2839,36.16
644.3116,42.81
648.3243,37.11
654.3003,40
667.3018,48.94
673.3181,39.16
676.3775,28.34
683.3153,34.05
684.3584,59.89
685.3816,17.03
695.3275,29.45
701.2899,36.05
710.3298,39.23
711.319,68.05
718.3077,101.1
727.3184,34
728.3242,34
745.3317,41.81
748.4385,107.8
758.357,38.16
766.8793,64.84
795.4333,53.05
798.4752,59.4
813.3895,35
823.452,115.2
831.3878,39.11
841.4199,40.72
845.4373,38.05
862.4662,190.8
882.4036,51
895.4717,36.05
896.463,23.65
909.4304,39.91
913.4986,200
937.4816,139
938.3893,41
955.4437,63.67
960.4655,77.91
965.4009,40.84
977.4953,683.8
988.4844,34
994.5142,185.1
1026.5781,94.09
1051.4995,37.99
1077.032,44
1077.5446,52
1081.4606,36.91
1090.5527,57.06
1090.5804,293
1100.5599,21.05
1105.5427,15.39
1106.5463,13.59
1107.5492,30.81
1108.5525,245.8
1127.5913,39.34
1148.5533,29.4
1165.5931,48.05
1169.5452,20.05
1173.5465,50.86
1174.5591,44.21
1177.55,14.04
1182.6222,20.81
1191.603,149.2
1191.605,243.1
1205.6412,22.05
1209.6023,172
1209.6056,178.9
1259.6403,43.05
1276.6776,80.21
1277.6866,36.01
1298.6536,18.81
1304.6754,53.05
1304.7065,18.05
1322.7012,38.86
1325.6285,16.61
1338.6252,12.81
1419.6409,17
1437.6808,44.45
1437.738,11
1438.6951,21
1487.7755,30.64
1533.7715,9
1550.6993,12.81
1553.7119,12.05
1559.7717,12
1666.7642,9
1666.7753,29.92
1752.8699,9
1780.9414,6
2022.0706,58.42
2039.9875,49.09
2055.9651,36.51
2263.1748,79.11
2281.1597,239
2802.3462,13.97
110.0715,37
120.0796,30
129.1011,21
130.0826,24
136.0661,15
147.1105,86.07
185.1608,17
187.1433,19.02
199.1811,55
201.122,15
212.0977,33
215.1352,17
227.1772,30
229.1165,15.27
230.0759,28.34
233.1374,26.38
234.1284,18
235.1182,21
239.1129,41.04
260.1957,44.02
261.1236,22.32
270.1526,19.02
273.1202,20.02
283.1682,15.05
284.1575,19.02
291.2177,21.08
310.2093,26.29
312.1505,22.84
314.1611,18.88
343.1588,30.14
345.1053,57.29
355.1357,18.34
359.1711,34.02
362.1889,20.27
373.284,48
374.209,39.11
376.1563,24
380.1841,20.07
381.1747,21
395.1555,20.57
399.2156,20.61
419.2693,19.08
430.2049,20
437.2891,61.28
441.163,24
447.2662,30.37
456.1927,25.02
456.3127,42.07
458.1877,46.27
465.285,114.8
473.2107,48.55
484.2107,18.05
490.2107,45.09
520.3148,94.28
524.1992,37.19
530.2303,37.09
541.2292,46.02
546.2802,24.99
552.2301,23
569.4024,48
582.2685,51.85
588.1943,25.02
605.2138,36.07
610.2583,24.28
627.2637,69.29
633.4004,108.1
637.2858,36.02
638.8363,32
644.2919,48.34
655.3062,31.31
667.3017,34.45
673.3027,22.05
676.3712,46.28
684.3193,41.82
693.3146,29.07
701.306,51.15
711.3173,56.02
718.306,89.29
728.3442,29.58
746.3416,23
748.4286,79.02
755.3773,35.12
766.89,67
772.3855,42
773.3926,59.64
781.3734,27.92
795.4568,51.02
798.4677,70
813.3912,42.02
814.3774,16.76
823.4496,82
831.3829,23.44
834.4082,25.27
841.4183,25.87
862.4708,212
865.3671,35
875.4196,27.11
882.3852,41
909.4652,39.55
913.4976,198
920.4475,26.19
922.4418,21.31
924.4479,19.44
933.4314,26.59
936.4821,19
937.4849,145
948.4286,23.29
949.4275,20.73
950.4894,26.38
955.4422,30.05
959.4742,25
960.4643,54.12
965.4339,54.13
973.4506,25.82
977.4957,744.3
983.4452,25.31
988.4761,20.05
994.5098,163
994.5315,24.09
1005.528,22.22
1006.4861,21.89
1012.5241,20.02
1026.5818,74
1061.498,43.57
1062.5085,23.31
1068.5272,19.05
1073.5337,28.83
1077.0367,35
1077.5416,33.43
1090.5801,53.02
1090.5845,299.6
1096.5294,23
1103.5459,32
1104.5472,103.3
1108.5496,233
1108.5582,30.43
1127.6179,24.28
1147.5601,28.2
1148.5699,31.55
1165.5822,38
1173.5883,56
1174.5789,42.04
1181.6086,23
1191.6018,182.8
1191.606,248
1209.5953,155
1209.6068,146.1
1259.6162,49.02
1277.6689,54.02
1298.6665,7
1302.611,5.269
1304.6973,7.269
1305.6689,39.92
1320.629,81.67
1322.6724,41.81
1324.5831,6.287
1327.6389,6.018
1343.6053,6.287
1345.7068,7.269
1362.688,5.054
1371.6111,5.269
1379.6154,5.036
1385.6261,8.269
1386.697,2.753
1397.6671,5
1402.6334,5.269
1405.667,5.018
1419.6534,47.42
1421.6949,5.018
1423.6,5.563
1432.7994,5.018
1437.7092,15.27
1475.6821,5
1490.64,5.018
1508.6993,7.287
1514.7073,37.3
1516.7129,5
1534.7437,4
1551.8082,4.018
1587.7473,4
1607.7627,4
1631.7371,29.42
1648.7848,8.368
1666.7656,9
1732.8783,3.287
1770.8596,3
1777.8165,3
1779.8513,4.269
1780.8854,6
2039.9774,40.3
2263.1594,59.32
2281.1577,208
120.081,62
136.0748,66
177.1018,22
214.0893,20.05
274.1469,20
276.1505,20
280.1063,22.05
281.1467,23.81
322.1617,28.64
403.1617,39.37
409.207,42.81
412.186,39.92
420.2051,50.14
435.204,29.3
443.1909,34.99
446.1924,31.86
454.21,28.81
456.1919,32.75
461.1712,33.64
466.2301,59.86
475.1949,27
491.198,26.86
500.2173,27.8
523.2609,106.1
528.2212,25.64
532.2302,30.81
536.194,25.16
545.2008,31
546.231,34.81
549.2451,30.67
563.2182,64.11
566.2104,39.75
580.2827,404.8
605.2399,30.1
617.2499,28.45
623.2354,29.05
631.2654,28
641.2294,32.01
646.2846,29.86
662.2555,44.05
674.2295,35.16
677.256,28.86
680.2965,45.67
688.3403,25.61
690.3203,27.44
692.2672,57.05
695.2628,58.72
710.2657,91.17
713.3381,30
717.337,28
727.3492,172.8
731.3016,49.11
749.2762,39.1
752.3157,48.05
763.391,28.78
767.2932,62.84
784.371,358
794.3381,35.56
806.3116,59.81
809.3273,35.89
824.3604,57.05
827.3236,33.05
836.3953,28.16
841.388,1040
850.3652,29.79
886.4431,27.81
893.3649,42.64
907.4458,48
911.3786,54
912.3491,13.34
927.405,23.83
932.3404,26.05
938.3897,35.23
940.4132,24
945.4228,34.64
953.5134,43
954.4731,82.81
969.4477,24.69
976.4778,25.64
980.3895,38
987.5504,23.05
997.3777,25.61
1004.383,23.17
1008.4782,20.84
1011.4904,128.1
1011.4924,41.55
1026.4425,35
1037.413,40.67
1040.5143,34.67
1051.4817,27.81
1058.4413,32
1068.5243,179.8
1068.5388,37.45
1074.4855,31.67
1076.4391,31.64
1092.444,24.86
1094.3955,64.92
1101.4258,21.92
1112.4153,95
1113.4045,19.1
1123.5492,14.81
1125.552,15
1157.5199,15.64
1159.5409,34.61
1160.5623,19.17
1169.4745,18
1198.4783,15.81
1214.5117,27
1231.5789,34.45
1237.582,18
1239.422,14
1240.5597,15.05
1257.4573,39
1275.4725,56.84
1277.5354,31.86
1288.5771,37.05
1296.4896,14.72
1314.5001,26.06
1319.6713,14.09
1327.6223,25
1332.4956,34.81
1345.6226,19
1353.4832,55.81
1371.5071,68
1371.5122,33.28
1389.509,188
1398.5824,12
1415.6415,12
1432.6638,19
1484.5802,17
1502.5947,53.81
1541.6921,30.15
1544.7172,32.11
1559.609,12
1561.795,200
1589.694,12
1597.7017,31.08
1598.6027,23.81
1616.653,31.05
1634.7283,34.61
1732.8062,6
1733.851,27.02
1763.7758,44.16
1781.8152,6
1921.9556,21.97
2231.9612,15.01
2323.9993,49.43
2771.373,15.81
115.0502,13
136.0761,118
145.0612,14
172.0787,12.04
175.1223,14.04
184.0667,17.54
202.0821,12
215.1105,12
221.0823,19.07
223.1025,21
229.0929,16
241.0935,33
251.0944,12.57
253.0925,12
259.1041,20
272.1203,21.08
273.0992,14.04
280.1306,10
286.112,33
289.1475,10
290.1093,44.59
308.1233,20.54
325.1274,38
328.1209,17.04
329.1464,24
337.1346,18
343.1417,35
346.1726,27
347.1293,19
376.165,21
382.1417,20.07
385.1599,20
403.2019,42
404.156,28
405.1702,20.56
422.1718,27.1
432.1994,22.42
433.1844,33.54
460.2244,86
461.1983,23.36
473.1804,18
478.2047,46.81
488.1878,92
491.1955,21
506.193,26
515.2175,15
517.2454,169.7
521.2075,17
531.1846,16.77
536.2101,19.54
541.2073,14.57
545.2117,45.76
548.2184,37.76
557.2496,21.07
570.2299,19.46
574.268,292
578.2203,23
596.2306,23
614.2363,18.74
617.2225,21
623.2364,17
632.236,70
644.2682,17
650.2555,47
653.2585,23.04
661.2988,194.8
675.2559,24.57
683.2737,23.04
689.2715,49.04
693.2548,20.04
700.3043,68
702.2762,20.89
707.2727,22
710.268,18
717.2708,22
718.3193,623
718.3313,12.26
740.2939,16.77
743.2868,17.61
746.2863,31.04
752.301,17.04
761.295,16.07
764.2936,16
777.3228,19.15
783.3167,18
789.32,48
789.6553,43.13
795.3868,95
797.2997,16.54
833.3082,48
836.3311,22.04
851.3199,31
854.316,26
863.3677,48.54
864.3708,13.15
881.3838,201.7
881.3919,32.54
884.3237,17.27
902.3409,34
906.3454,21
911.355,30.29
920.3467,60.57
930.8784,16.04
938.3666,38.11
940.3785,23.07
942.3582,18.59
951.3799,20.54
968.4219,113.5
1025.4473,83.07
1065.4121,33
1082.4458,22.07
1082.4606,118.6
1101.4169,71
1104.4272,13
1121.4752,43.54
1139.4813,115.2
1158.428,31.56
1182.453,14.04
1208.5105,23.54
1209.4666,10.74
1217.4866,26
1226.5111,54.08
1227.4823,26.26
1245.4723,51
1247.5134,26.97
1265.515,39
1283.5411,45.74
1283.5444,91
1302.4954,19.04
1341.4868,21.08
1342.4884,11.08
1359.5111,29.65
1380.4999,10
1398.5262,18.54
1416.5475,19.47
1416.5521,15
1428.6042,8.575
1446.5641,14.04
1446.6024,18.54
1467.5375,36
1485.5557,91
1498.709,6
1503.5769,65.04
1533.6168,28.11
1534.652,6
1555.5585,4
1620.6145,12
1620.6519,17.74
1647.6177,18
1666.6803,10.54
1667.5948,8.772
1723.6089,6.538
101.0813,25.11
120.0794,25
129.0865,39.62
186.1094,44
197.1195,50
204.1234,30
215.1383,96
235.1116,45
243.1228,56.61
252.1125,39.61
273.1297,25
275.1648,24.11
278.1246,24
284.1441,24.11
298.1345,26.61
301.1406,24
332.1919,50
337.1674,24
344.1577,25
349.1446,24.11
354.1531,25.11
355.1371,24
364.1652,32.61
372.1657,25
373.1556,37
413.1435,43
418.1549,25
419.2302,129.5
437.2046,30
438.1731,24
485.2193,44.67
487.1807,38.28
488.2408,37
492.2223,36.33
501.2399,24.11
504.1975,25
506.2561,226
508.2379,31.05
512.2234,24
513.1929,25
516.2103,25.23
531.2164,43
543.2446,24
598.2106,24
601.2975,57.85
617.2701,68.61
627.2331,24.11
633.2649,25.61
635.2867,151.8
641.3126,24.11
645.2825,30
662.2766,26.32
690.8222,25.72
694.3464,30
713.3102,37.34
724.3204,50.85
725.2881,16.55
727.3303,43.61
737.3087,30.11
755.3475,77.23
758.3527,82.61
773.357,42.93
782.3677,189
807.8594,15.69
837.9828,80
841.3674,48.5
854.4544,31.83
869.3745,176
871.468,57.61
879.4006,49.61
887.3886,111.1
897.3983,341.1
906.4104,25.72
911.4302,25
924.4715,24.11
942.4285,33.88
949.3696,25.62
965.4738,37.23
982.4581,244.6
990.4406,56.72
1000.4717,244
1008.4117,68.61
1010.4756,27.11
1021.4657,24
1026.4285,395.1
1095.5452,149
1113.5535,181
1116.4896,30.11
1137.4838,62
1137.563,24.11
1154.5071,62.61
1211.5165,87.61
1224.5809,137.1
1225.592,67.99
1233.4882,31.61
1242.5961,207
1243.5887,56.45
1268.5216,169
1299.6063,62.61
1301.6145,27.74
1324.6918,22.52
1338.6105,43
1356.6508,87.61
1379.5708,37
1397.5684,103
1397.5892,49.72
1484.7145,24
1484.7151,34.52
1509.0035,13
1510.6536,30
1520.6444,26.43
1613.7645,54.11
1710.7253,18
1719.7935,12
1728.8207,51.93
1729.7656,12
1875.8531,45.21
2139.9807,46.21
2268.0176,59.5
110.0734,17
133.0424,21
146.0644,17
184.1088,17
187.09,34.07
204.0949,19.42
212.1049,55
219.0815,30
256.1133,55
258.0912,52
267.0971,17.08
272.0987,28
273.1128,17
274.1065,59.08
276.0973,35
281.1336,17
283.1661,50.08
284.1236,39.07
285.1272,17
290.1,21
299.1269,20
311.173,102.1
325.1464,29.07
327.1263,46.07
329.1332,33.07
343.1182,29
347.1024,84.08
354.1823,24.07
363.149,68.12
370.2083,22
372.1485,29.38
377.1637,34
380.1929,119.5
387.1394,24
398.1829,98
405.1439,82
414.1858,41
422.1828,22.07
433.2124,29
434.17,45.07
446.1557,27.44
452.2152,29.14
460.2141,25
477.184,22.47
479.2672,54.15
487.1604,23.99
505.1763,79
507.1883,28.07
520.2451,76
549.2711,24
560.2122,29
565.1784,38
566.2205,41.07
584.2909,32.07
591.2244,21.08
608.2413,22.08
614.2512,20.07
617.3241,21.11
618.1924,78.08
633.329,47
635.282,21
636.2088,162
665.3228,22.62
690.3398,22.22
717.3594,43
734.3787,137.1
736.3965,17.87
791.4003,21.08
800.3796,36.07
812.3562,22.18
815.3501,21.07
835.4355,144
849.7271,34
850.0547,42.07
850.4009,16.07
853.3668,25.08
886.4193,20
896.4485,20.07
946.3901,45
947.4523,14.14
963.3782,22.22
965.4803,392
965.9849,251
966.4843,29.52
972.4905,107.1
1015.4235,25.15
1059.5184,157
1067.5455,20
1081.0222,77
1081.521,102
1091.5405,25.08
1142.5531,17
1160.5775,128
1174.0552,33
1174.5631,20
1203.5902,20.07
1229.5616,46
1230.5669,20.24
1247.5735,32.31
1247.5878,364
1302.6702,17.08
1346.6708,121
1389.7041,21.08
1397.7122,30.15
1415.673,46.19
1415.7246,18.55
1433.6968,386
1435.6847,25.08
1532.7678,89
1532.7764,29.15
1560.7428,12.07
1571.7045,16.15
1594.6377,18.52
1597.7555,15.26
1601.797,16.07
1603.7354,12
1619.7965,212.1
1619.7974,98
1714.7966,13.08
1718.8464,56.3
1718.8564,29
1832.8608,49
1911.9165,84.31
2001.0093,226.3
2144.0286,32.07
2564.2468,846.7
143.0803,12.07
159.0997,16.04
171.0762,12
187.0882,13.1
207.0798,13
212.1052,49
225.0969,14
228.1041,12.04
232.0744,14
235.074,75.54
238.1016,10
256.1115,33.58
266.1433,14.61
274.0983,40
283.1462,23.63
284.1189,17.11
288.1038,15.54
292.101,27
297.1476,10.07
301.1294,12.56
311.1693,72
329.1279,24
340.1107,16
347.1003,42.47
353.1277,18.56
354.1804,20
355.1784,16.59
357.1531,24
380.1912,46
381.1335,22
385.1937,16.56
398.2037,42.04
403.1246,18
421.137,74
