"mz","Intensity"
1524.7253,12.92
1552.7977,10.1
120.0819,18.11
130.0748,25.22
136.0765,19
262.1294,25.61
285.1214,38.45
286.139,18.11
288.1087,18.11
294.1306,19.11
297.152,21.23
341.183,25.67
350.158,19.72
361.2153,19.61
375.1611,27.23
378.1453,19.23
381.1785,24.11
384.1493,19.72
385.1896,33.23
412.2149,25
413.2372,19.72
414.2271,19.61
423.2218,19.61
440.2234,20.61
496.2225,24
497.246,19.61
514.2561,26.61
527.3102,25.61
543.2477,25.61
553.2628,20.21
555.2407,18.11
558.264,30
563.308,19.61
568.2568,25.61
575.279,25
616.3066,24.11
658.3149,18.11
677.3322,19.61
680.3428,24
683.3148,25.72
685.3544,19
702.3123,19
708.3165,19.61
715.3027,30
717.3504,20.21
737.3558,19.67
740.3947,19.61
757.3688,19.61
783.3378,25.61
801.374,24
808.3767,25
812.3845,42
837.4047,25.61
844.393,24
847.386,30.11
890.5003,36.22
954.417,20.21
978.5231,19.61
981.4645,19.61
983.4249,26.21
1001.9825,47.62
1016.5154,32.61
1022.9615,18.11
1050.5118,18.11
1055.5807,25.61
1057.4767,18.22
1065.5173,19
1075.5369,25.61
1083.5068,24
1103.5293,18.11
1142.5787,20.61
1149.5546,25.61
1164.6135,30.11
1185.5763,24
1243.6821,24.11
1361.723,24
1523.6687,12
1527.6689,12.11
1564.7373,12
1580.755,12.11
1633.7961,12
1676.7698,12
1688.8132,12
1901.9386,28.41
1922.7706,20.32
2076.0688,27.21
136.0741,11
144.0781,19
169.0986,14.29
171.0888,17
213.0855,9
231.0909,9.269
266.151,16
270.1243,9.018
284.1677,51
298.1576,16.1
312.1655,19.27
365.2522,8.279
381.2117,87
399.183,13.54
403.1879,23
448.187,10.56
469.2046,11
481.2151,13.39
485.2555,8.036
512.2509,13.29
518.1885,11.27
526.2595,12.56
543.3049,10.3
556.2455,16.83
581.2466,14.27
591.2507,11.02
603.2989,11.67
609.2623,11.04
620.2841,12.39
628.2997,11.02
636.2633,11.56
651.2782,10.31
657.3873,31.29
658.3836,7.417
660.3363,11.29
666.3389,10.54
669.317,12
672.2586,11.04
677.3159,10.31
683.2982,11.38
686.3328,11.65
696.3304,11.38
704.3051,13
706.3365,13
712.3317,10
720.337,10.59
726.3091,13.75
735.3677,10.09
745.3029,12.56
753.3374,16.58
754.374,10.79
756.3345,11.77
767.374,9.825
783.3315,10.29
793.3403,10.31
797.3355,10.82
800.3965,14.27
817.3571,10.58
819.3882,11.57
840.3683,12.34
841.3612,7.481
843.3515,13.84
849.3409,17.28
853.3938,10.56
855.3951,10.02
859.3073,15.65
872.3855,10.04
874.364,15
875.4128,9.799
877.4581,13.75
879.3846,10.84
884.384,12.02
894.3715,11
898.3613,19.55
909.4119,11.65
920.3616,13.82
946.3593,12.02
947.378,14.27
968.4189,16.84
972.4655,16.71
979.4896,14.36
988.3955,19.42
996.4331,11.83
1002.4581,13.29
1005.4363,36
1012.4295,21.33
1022.3802,12.02
1029.4249,13.54
1059.4252,37.27
1066.4436,12.58
1074.3984,12.02
1085.4343,19.29
1099.4963,20.21
1100.4639,9.956
1114.4746,14.86
1125.4911,13.54
1131.4131,61.64
1137.5562,14.1
1150.5189,10.63
1155.4716,17.58
1168.5364,14.27
1171.5338,11.91
1190.5516,12.28
1195.5577,12.08
1200.4692,16.3
1218.5958,15.02
1228.5125,12.3
1229.4159,21.91
1232.5455,14.1
1239.5631,20.04
1246.4354,38.57
1286.6204,17.82
1299.4657,26.18
1300.484,13.62
1307.6356,10.56
1315.5768,10.84
1317.4739,48
1323.5657,10.06
1326.5399,31.29
1350.6393,12.29
1361.5438,10.86
1377.6818,10.4
1385.6431,10.57
1396.7013,12.02
1403.6837,12.59
1404.6873,19.27
1411.6172,10.27
1414.5278,16.57
1430.5798,21.02
1467.5756,31.31
1485.5708,54
1492.6825,17.29
1511.618,39.49
1553.6902,7.906
1556.655,12.27
1565.6815,13.27
1582.5994,14.32
1592.6554,12.56
1606.6527,8.269
1611.6135,16
1626.6604,24.28
1628.6456,111
1679.6835,9.073
1697.6992,27
1716.7744,3.269
1722.7225,9.036
1725.7206,7.036
1745.7681,4.018
1751.689,7.018
1757.8197,4.018
1778.798,3.269
1787.9247,5.036
2007.95,46.27
158.0882,31
159.0736,24.11
183.1116,19.61
198.0996,19.23
269.1041,26.61
273.1356,24
284.1254,37.61
302.1232,28.5
307.1271,19.61
325.1393,25
327.1364,30
337.1502,37.72
342.1559,19.61
356.1561,20.61
357.1819,25.61
373.157,19.61
379.1881,24.11
385.2213,19.67
395.204,21.23
401.1682,30
419.1694,25
423.2401,19.61
442.162,19.61
456.2362,31.11
464.2148,24
494.2514,24
497.2326,36
513.2828,19.61
521.2607,19.61
534.2845,19.61
560.2475,19.61
587.2889,19.61
590.2933,37
598.2811,24
600.2411,24.22
610.2493,37.72
630.3084,24
683.2709,24
699.3365,50
740.3362,19
755.3684,25.61
765.318,31.11
793.3812,19.61
803.4165,19.61
813.3925,24
831.3891,42
840.4588,19.61
869.4169,18.11
873.3979,25
882.3936,24.11
894.4227,24
899.3636,18.11
944.4664,61
949.4852,24.11
951.4883,21.23
965.4131,19.23
1006.0535,27.23
1006.4938,38.61
1043.551,39.82
1043.5872,30.7
1044.5093,12.5
1057.5614,63
1068.4778,24
1074.5684,24
1188.5922,31.72
1195.5244,27.23
1220.6196,75.61
1229.5981,24
1256.6501,24.11
1262.6201,19.61
1314.6426,24
1323.4615,20.21
1328.5582,25.61
1340.6146,18.11
1383.6893,51
1391.6465,19.72
1484.7006,37.78
1515.6482,19
1540.6394,18.11
1541.6556,12
1550.7258,12
1566.678,18
1576.7231,12
1600.7513,12
1627.7499,20.88
1632.6045,17.78
1656.7753,24
1766.9596,13.61
1830.7457,26.32
120.0813,20
169.0979,17.11
173.1179,16
256.1168,13
269.1084,16
274.1411,13.15
312.1358,19.42
319.1341,16
325.1707,16.07
331.176,17.08
344.1743,17.08
355.1666,16
376.1753,16.31
412.1915,17.22
413.222,21
427.18,16
443.2115,16.07
455.2566,15.42
470.2366,17.08
472.2075,16
502.2171,16.07
524.2438,25.16
526.2325,25.08
542.2333,22.22
551.2756,16.07
559.3035,21.15
571.2484,24.07
588.2931,21.08
597.3027,16.07
627.3203,25.11
630.296,21.22
658.2849,16.07
669.3005,16
673.3239,20
680.3576,17.15
684.3412,29.19
704.3336,26.15
715.3893,16
731.3509,32
732.3534,10.2
735.3557,22.47
740.369,17.15
750.3254,18.55
754.6989,20
757.4106,16.14
768.3581,16
772.3694,32.81
773.3674,8.759
800.3868,37
807.3948,29.22
810.4199,24.14
820.389,25.19
824.4405,21.07
832.4503,20
837.4536,14
846.3597,21.15
853.3886,20
863.4257,21.47
878.3982,24
889.4252,17.15
898.3984,17.08
900.4131,16
914.4061,16
916.4436,24
920.4545,16.07
922.4152,21.47
941.4297,17.08
960.4325,16
978.4586,16.07
995.4578,17.07
1000.5028,14.55
1009.5413,16.07
1020.5712,16
1033.4852,19.42
1045.5421,17
1053.4993,16
1055.4985,20.14
1095.5542,16.07
1107.5073,17.08
1116.4647,22
1122.5653,20
1134.5544,12.07
1164.5316,17
1170.5219,19.49
1180.5277,14.15
1194.5371,16.07
1222.5608,20
1326.598,8.072
1337.5758,8
1358.5815,9.076
1372.5734,20.07
1373.6343,8
1375.7375,16
1450.6376,12
1451.6749,20
1459.6208,17
1507.7666,171.6
1510.6544,15.02
1571.781,16.15
1593.7328,16
1672.9294,14.36
1855.9093,15.08
1882.9512,17.15
1968.9701,15.1
1969.8823,12.16
2128.9282,21.47
120.0804,17
129.0921,21.07
133.0416,33
170.097,25
183.147,39.15
198.0872,17
212.0991,20
216.1044,21.08
218.1542,22.11
226.0907,26.08
229.1025,25
240.1463,20
256.1531,38.5
258.1081,20
260.1401,22.15
262.0911,22
269.1241,18.15
276.1659,24
282.1186,17.07
285.1531,17
295.1222,17
299.1745,17
325.1757,25
327.1507,30.08
332.1942,38
372.1866,38
424.1872,30.14
426.2136,24.07
443.2213,25.07
452.2238,24.07
460.2355,38
469.2064,33
503.2173,21.08
507.2404,25.14
510.2307,21.15
528.2714,25.15
531.2621,24.07
551.2573,20.15
555.248,20.07
564.2178,22.55
569.3687,21
570.3136,28.61
571.2534,21.16
572.2563,24
576.2563,21
580.2772,20.07
585.3043,49.07
586.2843,20.73
588.2759,47.47
597.2339,21.54
599.268,35.15
611.302,35
625.3044,26.59
627.2833,31.42
628.3293,50.08
637.2886,21.08
643.3431,20.07
654.3054,46.06
655.2976,15.04
657.2473,21.15
680.3408,36.15
687.3328,38.07
692.3067,29.11
694.2997,37
698.3337,21.08
700.3345,25
717.313,31.08
726.3223,38
744.3428,32.14
751.0916,34.16
774.3318,36.14
782.3635,37.15
785.3324,34
799.407,146.1
821.3969,45.07
845.3859,63
857.3987,41.71
873.3796,60.11
890.3972,38
907.3903,36.49
914.4382,53
915.4215,22.47
917.4895,28.5
924.4339,47.62
931.4851,34.15
935.4483,46.22
942.4067,89.15
973.777,33.07
976.4025,41.07
987.4411,28
1003.9788,28.38
1005.421,75.62
1011.4884,30.33
1015.3975,33.47
1016.4265,38.08
1026.4866,33.07
1033.4204,121.4
1035.4381,23.66
1050.4894,25.36
1082.4517,32.07
1101.4675,13.82
1111.5077,17.08
1113.4166,30.47
1122.4978,21
1125.4695,39.7
1148.4653,28
1152.4878,25.08
1167.5031,18.15
1188.5721,17.08
1211.5121,21.47
1212.5594,16
1215.5563,22.47
1215.5564,38.08
1238.575,25.52
1245.5508,16
1264.6412,25.47
1297.5966,17.08
1337.6508,12
1357.62,25
1382.7627,18.22
1412.6626,32.07
1412.6727,85
1417.6073,34.15
1439.6068,13.08
1491.6787,60.33
1500.6707,83.31
1515.7531,9.076
1539.7325,8
1580.7576,8
1584.7944,38.24
1647.7644,8
1652.7162,8
1659.761,8.001
1710.8248,45.15
1774.8357,88.15
1848.7904,45.2
1909.8903,28.06
1984.9512,59.12
2005.8958,25.47
2385.0654,75.31
2385.0815,18.55
120.0797,21
169.1154,16
246.0923,21.15
270.1485,21.07
282.1342,17.08
284.1225,34.16
297.1623,17.07
312.166,17.08
341.1287,25.08
355.1704,25.15
362.1882,17.08
376.1851,20.07
402.1564,20
424.184,16
426.2224,17
435.1999,17
442.2271,30.15
454.1991,19.15
469.2175,21
480.1902,17.08
496.2353,16.07
515.2234,17.08
570.2379,18.08
571.2852,20
588.3113,17.08
595.2588,26.15
612.2403,21.15
635.2938,17.78
645.3054,17.15
657.3727,17.78
664.314,46
664.6497,31.18
666.3304,29.22
667.2739,15.84
678.3192,29
681.3033,21.15
695.337,21.15
698.309,21.16
709.3157,33.07
711.3412,26.15
725.3534,31.42
744.6855,29.16
747.4126,18.15
764.3855,17.11
767.3783,21.39
774.4077,21.08
785.3666,17.08
789.3794,25
789.4601,20.07
799.4158,51.08
806.404,18.15
819.4255,17
821.809,18.99
834.3208,21.22
845.3831,18.38
852.3816,17.15
864.4136,26.47
879.4305,47
879.9158,17.17
880.4135,31.09
881.4017,10.39
886.428,28.07
888.4951,21.08
899.4404,30.62
900.4543,11.03
904.4373,20
906.4233,21.08
908.4579,20.07
916.4245,36.07
917.4285,12.8
928.3918,16
936.4542,21.15
943.4048,16.07
949.4266,28.07
953.486,30.15
958.4558,20.22
961.4453,17.11
966.4089,17.15
985.4608,21.41
985.9811,25.08
986.4201,27.24
1008.3804,47.07
1011.4677,20.14
1019.4629,20
1032.5729,17
1047.5437,59
1052.443,20.07
1073.5328,17.07
1077.5248,16
1107.5385,18.15
1145.5325,13
1161.6207,20
1170.5847,24
1172.5228,12.07
1199.5852,17.59
1219.6541,17.55
1231.5267,16
1246.6937,16.14
1248.6067,25.29
1276.5961,13.08
1318.6116,13
1324.6632,12
1342.613,12
1365.6584,12.07
1375.7463,17.62
1412.6686,22.47
1470.7166,32.65
1488.7466,185.1
1513.7247,40.55
1513.7666,17
1612.7592,8
1624.8171,9.076
1636.6884,8
1643.7296,29.66
1816.8218,17.54
2023.9478,17.22
2958.3501,32.54
129.098,16.07
136.0793,12
155.099,12.54
169.1026,10
170.0969,10.54
175.1162,14.04
183.1501,12
185.1015,10.04
186.1048,14
216.1039,10.54
217.0992,12
227.0965,20
230.1007,12
235.145,13.08
239.1268,11.63
242.1251,10
254.1309,10
282.1499,14.07
283.1399,12.04
299.1701,10.54
314.1351,16.59
334.1519,20.54
356.1674,20.07
382.17,14.57
384.2133,20.54
438.2061,14.07
443.2231,15.11
493.2317,19.67
515.2572,18.57
525.2393,15.31
534.2131,18.84
545.2587,19.11
550.2751,19.11
554.256,15.08
557.2812,21.08
559.2983,18.61
561.2793,16.04
567.2747,15.08
594.2864,20.54
603.2599,14.81
606.3101,14
612.3622,15.61
627.2909,16.61
637.2906,14.57
647.3085,31.54
658.3214,22.74
662.32,18.54
677.3268,19
680.3707,16.04
711.3431,24.54
719.3474,16.11
725.3586,18.76
730.3038,24.84
732.3563,16.11
737.3541,20.91
744.4365,16
762.3787,10.52
772.4027,18.04
779.3884,14.04
787.3695,16.77
793.3893,17.08
824.4296,22.61
855.3712,16
867.4537,12.78
871.3945,14.65
873.4747,40.63
882.4017,14.57
888.3414,14.04
890.4478,16
899.3797,12.7
904.4022,12.74
916.4836,20.04
921.4386,18.57
923.4618,29.81
924.4395,11.24
930.4269,15.33
932.466,14.61
934.4584,18.61
936.3896,12.8
943.4978,16.57
952.4907,14.04
955.4799,20.57
963.4733,12.54
967.4839,15.29
969.5471,14
975.4712,16
980.4937,17.54
985.4868,19.31
1000.3966,12.57
1003.5132,16.04
1040.5222,14.07
1063.4587,14.54
1095.5597,18.04
1101.6133,8.538
1107.5493,10.54
1113.542,8.538
1115.5775,12.54
1137.4537,9.274
1143.5897,12.54
1164.5114,16.04
1166.5249,10.54
1171.5995,14.57
1172.5952,5.087
1181.5231,10
1185.6493,16.57
1187.5197,10.07
1212.5861,8.538
1214.6134,8.538
1225.6447,8
1229.5348,12
1251.5933,10
1267.6,12.04
1268.5609,5.463
1301.5919,8
1325.6001,8
1353.6174,8
1381.7222,8.538
1422.65,6.538
1446.657,12.61
1467.7327,15.27
1475.7551,12.75
1506.756,4
1522.7245,14.72
1537.7413,4.538
1545.661,4
1583.7872,4
1596.8341,4
1643.0825,4
1649.8029,9.702
1672.9812,15.27
1789.7987,15.85
1913.901,18.67
120.0803,24
185.1323,17.05
213.0703,17.84
327.1241,21
353.1766,22.67
356.193,28.42
386.1945,21
392.1664,21.81
395.2208,21.86
411.2061,19.61
417.1891,21.86
450.2003,24.81
490.2419,24.7
508.291,33
518.2072,15
526.2977,21
531.2806,17
543.3044,21
551.2911,23.97
553.2653,18.81
563.2419,15
581.2823,15.81
589.3099,15.81
601.2941,15
603.3184,25.96
610.2975,17.86
617.313,19.1
631.3129,18.86
633.3087,28
638.305,15
645.3235,45.69
652.3226,15.05
667.3174,21.81
670.2958,24.05
678.3458,26.88
683.3412,17.05
685.3354,24.86
698.2864,21.45
700.3782,17.06
704.3533,17.9
706.374,32.81
709.3784,16.91
712.3429,28.26
717.3359,24.11
720.3541,39.72
721.3846,15.55
726.3544,21.1
734.3679,16.67
736.4066,24.89
746.9697,15.35
747.7169,23.61
758.4012,16.16
778.3956,18.84
788.4086,22.67
791.3845,24.16
798.4108,17.81
808.3635,27.89
819.4142,16.61
822.402,21
830.4018,19.1
840.4253,18.05
854.3431,15.86
856.402,19.67
894.4508,25.05
896.4275,27.72
911.4492,21.05
913.4148,10.95
916.4863,15
920.4247,19.61
922.4501,18.81
931.4297,22.1
932.4691,8.945
936.4644,15.34
953.4879,14
958.4636,24.05
964.4958,19.91
968.4423,28.95
969.4735,12.53
972.5016,18.91
985.4285,22.64
987.5587,15
994.4755,25.17
1002.4954,21
1006.5332,17
1011.5049,17.81
1017.5233,14.09
1028.5057,21
1059.4977,12.86
1075.5388,11.19
1086.5144,16.61
1092.4316,16.96
1112.5508,20.81
1113.5687,14.59
1129.5219,15.05
1138.5812,15
1140.5601,14
1148.6136,12
1155.5316,12
1162.5344,12
1171.5542,15
1179.6316,15
1181.472,16.16
1187.6655,11.81
1195.5441,16.61
1218.5992,15
1227.6581,18.05
1267.6257,15
1278.7275,12.11
1308.7064,12
1319.6804,16.16
1352.6111,20.31
1385.6488,16.96
1464.6925,18.16
1493.8007,98.81
1497.7374,9
1505.8728,6
1507.7621,6
1641.7378,8
1683.8567,26.16
1691.8649,16.1
1889.8885,20
2010.0636,19.96
2081,12.86
183.1424,27.04
199.1307,8.538
200.15,8.036
211.1378,14
212.095,16
218.1474,11
229.0889,26
230.1082,8.036
240.1339,10.04
243.1119,15
255.1119,18
262.1104,25
266.125,8.574
271.1222,10
297.1473,29.54
299.1381,15.08
315.1637,20
325.179,33.57
332.1911,26.04
333.1619,18
376.1704,26
387.1753,36
409.2118,20.54
413.1671,18
430.1809,27.08
441.1672,8.574
443.2229,31
452.1972,30.57
458.2261,17.11
460.2473,34
468.2169,20
469.2065,48
472.2234,18
482.2016,22.54
486.2222,31
499.2155,26.54
507.2173,18.04
517.1982,20
527.2377,25.1
531.2715,23
542.2496,19.04
543.233,18.57
543.2358,10
553.2476,20.54
570.2548,26
571.2415,44.61
585.2916,18.57
588.2719,69.27
593.2712,24
598.2836,45.54
600.2981,22.54
605.2665,24.04
610.3062,18.04
614.2846,31
616.2643,49.09
628.3377,84.04
633.296,28.54
642.2889,19
659.3005,42
669.3041,17.74
670.277,32
675.2936,20.07
685.3187,30.54
687.3152,28
704.3284,38.04
706.8456,23.09
713.3416,18
718.316,26.74
730.338,34.07
735.3154,21.08
762.3457,18
799.4053,113
816.3738,20.54
817.3652,36
833.3966,27.54
834.3765,71.54
851.4029,80.08
868.4216,27.66
877.421,33.08
879.3924,27
884.4286,20.04
894.4445,99.57
903.4143,20.07
912.4295,40.7
914.4346,66.35
920.4263,34.57
952.4622,23.08
968.4396,26.77
976.42,31.08
990.4827,19.42
995.9982,22.07
996.4923,79
996.5939,19
1002.4028,43
1007.5186,27.15
1025.537,37.1
1035.4688,20.61
1054.5115,32.42
1070.545,21.29
1071.5471,27.39
1072.5264,13.85
1081.5021,28.04
1083.48,29.91
1122.5435,39.57
1142.0137,20
1164.556,16.54
1167.5275,17.27
1169.5837,32.04
1177.5245,19
1182.5582,25.61
1183.5673,14.39
1186.5569,43.88
1222.5684,20.59
1248.5852,18.61
1266.5934,18
1268.624,13.19
1273.5636,16.57
1278.5496,16
1293.6199,28
1308.5793,12
1316.6501,12
1327.6313,12.57
1333.5497,12.04
1337.5677,22
1355.6582,30.94
1355.6703,18
1357.6158,25.04
1363.5896,11.22
1367.6279,15.1
1379.6331,18
1395.6832,18.04
1412.6917,49.76
1420.6353,14
1434.72,22.04
1443.634,17.1
1454.6731,13.63
1464.6884,14.04
1495.7345,16.74
1508.6273,12.54
1510.7213,7.04
1513.7203,34.79
1513.73,54
1525.6936,14
1530.6921,9.076
1558.7135,8.036
1561.7704,10.04
1572.7321,10
1578.7952,14.07
1589.7581,10
1595.7877,26.57
1596.7513,17.08
1606.7673,11.11
1611.7811,36.01
1660.7795,61.04
1661.8027,16.07
1693.7715,12
1703.8312,8
1710.806,8
1710.8308,68.07
1774.8152,129
1774.8362,8
1775.8004,9.274
1785.7729,6.736
1887.8762,20.11
1920.9448,117
1966.957,75.38
1971.944,31.33
1984.9581,369.5
2035.9563,18.76
2117.9448,52
2135.9404,139.9
2564.2031,13.41
2967.3789,35.57
120.0777,38
136.0705,26
212.0956,19.72
213.1583,24
257.1487,25.61
272.1435,24
283.1169,24.11
284.1533,38.32
286.1312,19
368.155,19.61
431.2154,24
443.2233,19.61
456.2277,37.11
467.2448,19.61
470.1831,19.61
473.2159,24
493.2174,19.61
513.2517,31
539.33,19.72
545.2835,25.61
616.3082,30
619.3444,34.84
624.2887,19.61
639.2725,31.11
651.2848,30
659.3818,19.61
667.3228,24.11
675.2923,25.61
704.8727,21.82
737.3373,32.61
753.3931,37
760.3671,110.5
789.3462,21.34
802.3947,24.22
833.4005,30
880.4149,45.34
908.4066,37.72
931.4651,30.11
994.4387,18.11
1026.5034,25
1055.4939,19.61
1064.5941,24
1164.6095,19.61
1181.5787,24.22
1186.5194,22.41
1223.3433,20.21
1232.6407,19.61
1278.7157,25.11
1359.6794,12
1377.6548,13
1388.7145,13.61
1458.7218,12
1499.7419,12
1515.7104,12
1569.7081,18
1936.0586,31.62
175.1137,24
254.1327,31.23
261.1276,31
267.1373,19.11
269.1456,27.23
288.1447,19.61
295.1444,25.61
298.1574,36
315.1674,25.67
325.1585,19.67
332.1737,18.11
334.1827,30
372.1891,19.61
441.2262,18.11
452.2295,19.61
456.2068,28.5
471.2361,18.11
474.2399,24
478.2191,19.11
486.2265,21.23
493.2042,19.72
499.2717,18.11
512.2129,27.23
515.2389,18.22
529.2849,18.22
534.2676,19.61
570.252,18
582.2614,25.11
585.2766,18.11
605.2885,19.61
624.3035,18
629.3313,19.61
670.3279,24.11
674.3584,19.61
701.3331,18
767.383,26.44
775.4051,25
792.3925,24
815.4439,38.21
826.4448,24
848.4099,31.61
854.4183,30
859.4101,37.72
862.3774,43.67
873.3965,19
877.418,24.11
890.4193,18.11
916.3853,19.61
942.4967,31.61
965.4252,25.61
990.5015,19.61
1009.4197,31.62
1013.5078,19.67
1017.9783,25
1039.551,30
1046.5466,24.11
1067.5116,19.61
1074.5807,21.23
1081.6016,24.22
1124.6111,25.61
1128.6042,24.11
1133.5825,25.61
1137.4597,21.23
1203.5332,31.72
1239.5743,19.61
1307.6599,38.11
1309.613,14.11
1371.5645,19.61
1387.6696,24
1437.6515,19.61
1531.7427,31.62
1541.7297,12
1561.7727,19.61
1581.8273,12
1583.7571,13.61
1589.6588,12
1635.796,20.21
213.1094,15.81
216.1057,12.86
231.1165,14.81
243.1323,15.84
244.1269,18.81
272.1384,14
284.1453,14.81
288.1644,12.05
298.1426,20.05
302.1517,25.93
307.1421,12
316.1461,12.05
327.1445,12.81
329.1872,12.05
339.1565,12
341.118,14.05
369.2054,21
376.2032,11.86
387.1896,15.16
410.1736,23.81
419.1807,12.05
436.2132,12
446.2177,27.77
449.1897,12
457.2025,12.05
458.1956,12
471.2234,18.81
484.2739,12.05
493.2238,12.81
495.2956,12.86
502.219,12
504.226,18.81
513.217,11.81
515.2386,14.05
518.256,12.05
542.2448,12
545.2984,17.26
552.2702,15.81
570.2905,15
572.2632,12.05
579.308,12.16
582.2197,13.94
591.2723,15.1
593.288,12.86
607.3149,15.81
617.2816,15
619.3107,12.05
627.3289,12.05
633.3364,13.64
640.2913,15.81
642.3013,12.05
645.3029,21.05
648.3367,19.81
651.2855,12
653.304,19.61
659.303,12.05
659.3093,12.11
662.3178,16.16
671.3357,18.05
684.3262,12.86
688.3102,15.05
700.3377,22.61
706.3095,21.05
721.3576,12.81
724.3876,15.81
749.3356,15
768.864,21.06
769.0454,15.35
789.3428,15.86
798.387,17.72
813.3685,13.82
830.4418,18
832.376,21.81
837.4022,15.86
848.3992,20
869.461,15.05
872.4039,15
878.4261,18.81
888.4382,16.61
890.4596,18.05
892.4942,23.42
898.4678,15.89
906.3469,14.05
925.3973,15.07
927.4377,20.81
930.4195,18.05
935.4442,14.05
943.4102,20.9
953.4497,18.86
955.5086,15.86
970.5046,18.06
973.4906,27.05
976.5086,44.81
978.4786,12.76
1033.4734,24.81
1035.5881,11.97
1041.4996,15.81
1067.5189,24.11
1071.5299,16.91
1088.5184,21.05
1104.5422,24.11
1117.4991,12
1125.6244,22.67
1126.584,7.385
1128.5751,12.86
1142.6331,20.84
1145.6101,16.1
1180.5422,12.34
1217.6683,15.86
1220.5986,11.05
1349.6356,15.86
1355.6287,22.19
1367.6563,9.807
1389.6505,12.05
1505.7745,18.97
1519.7291,66.92
1532.7048,21.97
1537.741,103.3
1608.6696,6
1670.621,6
1691.7692,21
1878.8665,14.21
2287.2244,17.05
171.1394,26
201.1178,26
232.1258,26
237.0757,39.23
274.2029,26
282.138,52.24
288.1349,29.5
290.1482,26
316.1401,26
342.075,29.5
345.189,26
353.1768,26
368.1748,26.23
405.2202,26
409.2087,26
422.2419,26
437.2151,39
454.1824,26.23
470.2633,26
543.2397,42.5
575.2854,29.5
584.3204,31.02
592.3015,39.23
601.0326,39
601.3005,409
743.3711,52
755.3386,26.24
790.337,26
808.2224,29.5
815.368,26
823.3237,26
838.3615,26
846.3583,26
851.3565,26
857.7007,39.47
882.5054,26
902.5082,26
913.3323,26
947.4291,26
959.539,26
983.4393,26
984.5164,19.65
985.5438,19.64
988.5677,26
997.5438,26
1015.5322,26.23
1058.5356,26
1097.4899,39
1124.5947,26
1202.5941,55.5
1630.817,39
120.0803,50
185.1375,36.11
187.0909,19.23
216.0962,19
227.1311,31.61
286.1185,25.61
290.1559,19.67
299.1077,19.61
300.1445,24
311.1644,24
325.1736,30
383.2312,31
384.225,24.11
385.2136,31
402.1922,25.61
425.2081,31
425.2387,24
428.2221,24
437.1884,24
440.265,27.23
449.2005,25.78
509.2882,25
533.2773,30.11
554.2627,31.61
564.2268,19.61
569.3544,24
591.3448,40.9
608.2747,36.11
623.3245,19.67
628.3,30.11
643.3269,24.11
667.3136,19.61
682.3651,25.61
792.3716,24.11
811.4084,36
831.4377,27.82
840.4388,24.11
850.4157,38.72
853.4012,25.72
859.4033,31.61
866.4113,30.11
875.4321,25.61
881.4086,30
897.4073,25.61
907.4048,30.11
914.4589,54.03
924.3942,25.61
937.4308,27.23
942.4665,27.34
967.4621,24
969.4799,31.72
1020.4729,37
1044.4955,25.61
1067.5067,31.61
1084.5457,19.61
1113.5717,25.72
1142.5531,20.21
1199.5736,18.11
1216.6725,30
1282.6709,24
1291.6826,19.61
1297.6289,24
1309.5352,13.61
1311.615,12
1339.7174,12
1343.6569,39.42
1356.5472,12
1375.7469,12
1399.7014,13
1413.6545,12
1417.5883,12.11
1454.6267,12
1455.6959,25.23
1557.7861,152.4
1623.8625,16.87
1837.9662,28.52
2062.0332,28.42
2080.0518,33.21
2266.1804,22.41
115.0734,8.279
133.045,9.018
175.1181,13.02
185.0761,9.018
201.1113,7.297
219.1114,7.368
230.074,19.02
257.1441,8.018
258.1249,9.018
274.1863,21.27
287.1421,8.287
288.1278,10.55
325.1914,17.57
371.1568,20.27
385.191,13.3
452.1778,21
469.1991,16.74
470.1819,24.55
487.2163,14
500.1958,16.71
